Status,Project,,,,,,,,,,,,,,,,,,,,Campaign Summary,,,,,,,,,,,,
In Process,Molly Tea CWG,,,,,,,,,,,,,,,,,,,,Followers,,Cost,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Total View,,Cost/View,,,,,,,,,,
,,,,,,0,30,,,,,*** Molly Tea กรอก ***,,,*** Molly Tea กรอก ***,,,,,,Total Reach,,Cost/Reach,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Total Engagement,,Cost/Engagement,,,,,,,,,,
No.,Status,Tiktok Channel,Tiktok Link,Followers TT,KOL Confirm,Foxtells Confirm,Molly Tea Confirm,วันและเวลาเข้าถ่าย,Caption,Draft 1,Foxtells Suggestion (Draft 1),Molly Tea Comment (Draft 1),Draft 2,Foxtells Suggestion (Draft 2),Molly Tea Comment (Draft 2),Draft 3,Foxtells Suggestion (Draft 3),Client Comment (Draft 3),Link Post,Gen Code,Tiktok - View,Tiktok - Reach,Tiktok - Like,Tiktok - Share,Tiktok - Save,Tiktok - Comment,Reels - View,Reels - Like,Reels - Comment,Reels - Share,Reels - Repost,Reels - Save,Note
5,Done,jormorcute,https://www.tiktok.com/@jormorcute,913,TRUE,,TRUE,9 ก.ค. 69 - 15:00,"ร้านชาเจ้าดัง มาเปิดสาขาใหม่ที่เซ็นทรัลเวสต์เกต ! 🥳🩷

พร้อมกับโปร 1 แถม 1 จะพลาดได้ไง ٩(ˊᗜˋ*)و

⭐️โปรโมชั่นพิเศษ
ซื้อเครื่องดื่มครบ 200 บาท/ใบเสร็จ
รับสิทธิ์หมุนกาชาปองลุ้นรางวัลใหญ่ AirPods Pro 3 / ลิป YSL / ของพรีเมียมอื่นๆ มากมาย✨

รีวิว Google Maps 👉🏻 รับฟรี!! ถุงหอมพิเศษจาก Molly Tea เก็บไว้เป็นที่ระลึก

ส่วนลดพิเศษ : เพิ่มเพื่อน @mollyteathauland
ส่งแชท 👉🏻 MOLLYTEA10TH  รับคูปองส่วนลด ฟรี!! 

ใครมาเซ็นทรัลเวสต์เกตห้ามพลาดนะ !
📍ร้านอยู่ตรงประตูทางเชื่อม MRT เลย",https://drive.google.com/drive/folders/1J9xG1Fw3P9fufrLKC_XG_abEpxjq4DZY,"- 0.04 แก้ไขข้อความเป็น ซื้อ 1 แถม 1 ในเมนูเดียวกัน เฉพาะเมนูที่ร่วมรายการ
- 0.21  insert รูป Airpod pro 3
- เติมเพลงคลอๆน่ารัก และสนุก ตลอดคลิป
",ตาม comment agency ได้ค่ะ,https://drive.google.com/file/d/1azOE5M_Sr-OrYm1QlyIjJEUfKIwqVEME/view?usp=drivesdk,,approved,,,,"TikTok Video: https://vt.tiktok.com/ZSXPMJvYx/
IG Reels: https://www.instagram.com/reel/Da5Aa-xhwSX/",Gen Code (TikTok): #2KQWsMZw7L/z0ob/JmryR/s7hj3I2ZokdxiTl7qp2fPlfulmpdRPyXz4jQIM888=,"29,100",5500,1108,20,228,904,3747,86,8,7,0,0,
26,Non-selected,pai_ya_review,https://www.tiktok.com/@pai_ya_review,"25,800",TRUE,,,9 ก.ค. 69 - 15:00,,,,,,,,,,,,,,,,,,,,,,,,,
6,Done,tarmjaipa,https://www.tiktok.com/@tarmjaipa,"29,600",TRUE,,TRUE,9 ก.ค. 69 - 15:00,"
MOLLY TEA ฉลองเปิดสาขาใหม่!!!
CENTRAL WESTGATE ชั้น 2

Grand Opening:  17-19 ก.ค. นี้
จัดโปร ซื้อ 1 ฟรี 1 เมนูเดียวกัน
(สำหรับเมนูที่ร่วมรายการเท่านั้น)

Soft Opening : วันนี้-16 ก.ค.
-มีส่วนลด 12% ทั้งร้าน
-รีวิว Google map 5 ดาว รับถุงหอม Molly Tea หรือ สติกเกอร์น้องมอลลี่

กิจกรรม Lucky Draw ""Winning Joy""
วันนี้-8 ส.ค. 69 (30 วัน)
-ลุ้นรางวัลจากตู้กาชาปองทุกๆ 200 บาท/ใบเสร็จ ได้ลุ้นรางวัลใหญ่ Airpods Pro 3 / ลิป YSL / Handcream และรางวัลอีกมากมาย

เพิ่มเพื่อนในบ้านเขียว @mollyteathailand
ใส่โค้ดส่วนลด MOLLYTEA10TH
รับส่วนลด 50% สำหรับแก้วที่ 2
(ใช้ได้ถึง 30 ส.ค. 69)
ที่สาขาเซ็นทรัลเวสเกตเท่านั้น

#mollvtea #mollyteaTH #CentralWestgate #เซ็นทรัลเวสเกต #ตามใจป้า",https://drive.google.com/file/d/1A6fsBWSZkP7aGIRU2Ef3DSOEeqgQOPEf/view?usp=drivesdk,"- 0.32 เพิ่ม Text   ทุกๆ 200 บาท ลุ้นรางวัลจากตู้กาชาปอง 
- 0.34 insert รูป Airpod pro 3
- เติมเพลงคลอๆน่ารัก และสนุก ตลอดคลิป",ตาม comment agency ได้ค่ะ,https://drive.google.com/file/d/1Bj5r0Gn0CnQ2sPTdgvF0kMcJeeQNpskp/view?usp=drivesdk,,approved,,,,"TikTok Video: https://vt.tiktok.com/ZSXUtBbpc/
IG Reels: https://www.instagram.com/reel/Da3Ac6dpvAi/",Gen Code (TikTok): #3v4vmaewnorxAIWZ/ljggLLOsWgowmvfN8wdIPRcxGMdUv+sm9xC0wOlue0BxA8=,"4,520",331,48,32,14,21,132,4,0,0,0,0,
28,Non-selected,marukhom,https://www.tiktok.com/@marukhom,"58,900",TRUE,,,9 ก.ค. 69 - 15:00,,,,,,,,,,,,,,,,,,,,,,,,,
29,Non-selected,mornmellodyz,https://www.tiktok.com/@mornmellodyz,"147,700",TRUE,,,9 ก.ค. 69 - 15:00,,,,,,,,,,,,,,,,,,,,,,,,,
7,Done,graphic.review,https://www.tiktok.com/@graphic.review,"31,700",TRUE,,TRUE,9 ก.ค. 69 - 17:00,"🍵 ชาวนนทบุเรี่ยนเตรียมรับความหอมละมุนได้เลย! MOLLY TEA สาขาใหม่ พร้อมเปิดให้บริการแล้ววันนี้ ที่เซ็นทรัล เวสต์เกต ✨

วันนี้อาโปจะชวนทุกคนมาสัมผัสความหอมละมุนของชาพรีเมียม ใครสายชาอย่าลืมแวะมาเติมความสดชื่น และร่วมสนุกกับกิจกรรมโปรโมชันต้อนรับสาขาใหม่ได้แล้ววันนี้ 🍵

📍 Molly Tea ชั้น 2 Central Westgate

#mollytea #mollyteaTH #CentralWestgate #เซ็นทรัลเวสต์เกต",https://drive.google.com/drive/folders/1ncnL1nvzFAuc1uV0yzyf3n6ERIrq-snu,"- 0.29 แก้ไข Text ""Tongmu Milk Tea""
- 0.51 insert รูป Airpod pro 3 แบบ png
",ตาม comment agency ได้ค่ะ,https://drive.google.com/file/d/18NZLLfkJx_1dnxCXXB3dlcF6FlKN0HVE/view?usp=drivesdk,,approved,,,,"TikTok Video: https://vt.tiktok.com/ZSXDEYasG/
IG Reels: https://www.instagram.com/reel/Da2Zt5XS5O-/",Gen Code (TikTok): #cfzBsMsDKxaU6mEWQVHzUGDOusG1+3SxhKIZ01rOdvXWVTmAlRnObq+1eonyNIA=,"4,708",870,28,0,5,3,1008,207,1,3,0,0,
31,Non-selected,miss.marie39,https://www.tiktok.com/@miss.marie39,"15,800",TRUE,,,9 ก.ค. 69 - 17:00,,,,,,,,,,,,,,,,,,,,,,,,,
32,Non-selected,namorguzzzzz,https://www.tiktok.com/@namorguzzzzz,"11,000",TRUE,,,9 ก.ค. 69 - 15:00,,,,,,,,,,,,,,,,,,,,,,,,,
33,Non-selected,baitong_little_duck,https://www.tiktok.com/@baitong_little_duck,"18,700",TRUE,,,9 ก.ค. 69 - 17:00,,,,,,,,,,,,,,,,,,,,,,,,,
34,Non-selected,live_and_run,https://www.tiktok.com/@live_and_run,"1,174",TRUE,,,9 ก.ค. 69 - 15:00,,,,,,,,,,,,,,,,,,,,,,,,,
